"date","beat_start_time","consumption_kWh"
"12/06/2024","04:00",.514
"12/06/2024","04:15",.201
"12/06/2024","04:30",.099
"12/06/2024","04:45",.247
"12/06/2024","05:00",.469
"12/06/2024","05:15",.105
"12/06/2024","05:30",.257
"12/06/2024","05:45",.449
"12/06/2024","06:00",.193
"12/06/2024","06:15",.334
"12/06/2024","06:30",.436
"12/06/2024","06:45",.128
"12/06/2024","07:00",.516
"12/06/2024","07:15",.274
"12/06/2024","07:30",.156
"12/06/2024","07:45",.638
"12/06/2024","08:00",.445
"12/06/2024","08:15",.469
"12/06/2024","08:30",.203
"12/06/2024","08:45",.737
"12/06/2024","09:00",.176
"12/06/2024","09:15",.451
"12/06/2024","09:30",.09
"12/06/2024","09:45",.081
"12/06/2024","10:00",.069
"12/06/2024","10:15",.051
"12/06/2024","10:30",.063
"12/06/2024","10:45",.068
"12/06/2024","11:00",.064
"12/06/2024","11:15",.064
"12/06/2024","11:30",.086
"12/06/2024","11:45",.063
"12/06/2024","12:00",.051
"12/06/2024","12:15",.123
"12/06/2024","12:30",.954
"12/06/2024","12:45",.957
"12/06/2024","13:00",.956
"12/06/2024","13:15",.937
"12/06/2024","13:30",.943
"12/06/2024","13:45",.949
"12/06/2024","14:00",.91
"12/06/2024","14:15",.937
"12/06/2024","14:30",.941
"12/06/2024","14:45",.942
"12/06/2024","15:00",1.114
"12/06/2024","15:15",1.072
"12/06/2024","15:30",.387
"12/06/2024","15:45",.156
"12/06/2024","16:00",.134
"12/06/2024","16:15",.41
"12/06/2024","16:30",.458
"12/06/2024","16:45",.147
"12/06/2024","17:00",.762
"12/06/2024","17:15",.146
"12/06/2024","17:30",.429
"12/06/2024","17:45",.476
"12/06/2024","18:00",.373
"12/06/2024","18:15",1.085
"12/06/2024","18:30",.637
"12/06/2024","18:45",.647
"12/06/2024","19:00",.608
"12/06/2024","19:15",.209
"12/06/2024","19:30",.898
"12/06/2024","19:45",.165
"12/06/2024","20:00",.916
"12/06/2024","20:15",.333
"12/06/2024","20:30",.238
"12/06/2024","20:45",.85
"12/06/2024","21:00",.195
"12/06/2024","21:15",.814
"12/06/2024","21:30",.201
"12/06/2024","21:45",.643
"12/06/2024","22:00",.514
"12/06/2024","22:15",.392
"12/06/2024","22:30",.51
"12/06/2024","22:45",.15
"12/06/2024","23:00",.671
"12/06/2024","23:15",.773
"12/06/2024","23:30",.931
"12/06/2024","23:45",.909
"13/06/2024","00:00",.947
"13/06/2024","00:15",.91
"13/06/2024","00:30",.915
"13/06/2024","00:45",.918
"13/06/2024","01:00",.511
"13/06/2024","01:15",.895
"13/06/2024","01:30",.561
"13/06/2024","01:45",.85
"13/06/2024","02:00",.575
"13/06/2024","02:15",.596
"13/06/2024","02:30",.85
"13/06/2024","02:45",.513
"13/06/2024","03:00",.501
"13/06/2024","03:15",.721
"13/06/2024","03:30",.678
"13/06/2024","03:45",.48
"13/06/2024","04:00",.427
"13/06/2024","04:15",.653
"13/06/2024","04:30",.641
"13/06/2024","04:45",.513
"13/06/2024","05:00",.488
"13/06/2024","05:15",.443
"13/06/2024","05:30",.565
"13/06/2024","05:45",.679
"13/06/2024","06:00",1.277
"13/06/2024","06:15",1.089
"13/06/2024","06:30",.086
"13/06/2024","06:45",.193
"13/06/2024","07:00",.109
"13/06/2024","07:15",.075
"13/06/2024","07:30",.087
"13/06/2024","07:45",.084
"13/06/2024","08:00",.045
"13/06/2024","08:15",.278
"13/06/2024","08:30",.032
"13/06/2024","08:45",.047
"13/06/2024","09:00",.049
"13/06/2024","09:15",.044
"13/06/2024","09:30",.033
"13/06/2024","09:45",.057
"13/06/2024","10:00",.047
"13/06/2024","10:15",.046
"13/06/2024","10:30",.043
"13/06/2024","10:45",.724
"13/06/2024","11:00",.998
"13/06/2024","11:15",1.002
"13/06/2024","11:30",.98
"13/06/2024","11:45",.979
"13/06/2024","12:00",.438
"13/06/2024","12:15",.066
"13/06/2024","12:30",.089
"13/06/2024","12:45",.043
"13/06/2024","13:00",.056
"13/06/2024","13:15",.055
"13/06/2024","13:30",.044
"13/06/2024","13:45",.037
"13/06/2024","14:00",.052
"13/06/2024","14:15",.047
"13/06/2024","14:30",.083
"13/06/2024","14:45",.053
"13/06/2024","15:00",.036
"13/06/2024","15:15",.615
"13/06/2024","15:30",1.01
"13/06/2024","15:45",.978
"13/06/2024","16:00",.969
"13/06/2024","16:15",.975
"13/06/2024","16:30",1.111
"13/06/2024","16:45",1.136
"13/06/2024","17:00",1.309
"13/06/2024","17:15",1.089
"13/06/2024","17:30",1.087
"13/06/2024","17:45",.937
"13/06/2024","18:00",1.232
"13/06/2024","18:15",.883
"13/06/2024","18:30",.196
"13/06/2024","18:45",.251
"13/06/2024","19:00",.2
"13/06/2024","19:15",.187
"13/06/2024","19:30",.164
"13/06/2024","19:45",.179
"13/06/2024","20:00",.282
"13/06/2024","20:15",1.177
"13/06/2024","20:30",.886
"13/06/2024","20:45",1.169
"13/06/2024","21:00",.929
"13/06/2024","21:15",.959
"13/06/2024","21:30",.168
"13/06/2024","21:45",.174
"13/06/2024","22:00",.756
"13/06/2024","22:15",.956
"13/06/2024","22:30",.948
"13/06/2024","22:45",.93
"13/06/2024","23:00",.923
"13/06/2024","23:15",.662
"13/06/2024","23:30",.115
"13/06/2024","23:45",.936
"14/06/2024","00:00",.7
"14/06/2024","00:15",.114
"14/06/2024","00:30",.828
"14/06/2024","00:45",.645
"14/06/2024","01:00",.094
"14/06/2024","01:15",.725
"14/06/2024","01:30",.538
"14/06/2024","01:45",.099
"14/06/2024","02:00",.846
"14/06/2024","02:15",.316
"14/06/2024","02:30",.236
"14/06/2024","02:45",.883
"14/06/2024","03:00",.098
"14/06/2024","03:15",.486
"14/06/2024","03:30",.422
"14/06/2024","03:45",.237
"14/06/2024","04:00",.632
"14/06/2024","04:15",.102
"14/06/2024","04:30",.768
"14/06/2024","04:45",.127
"14/06/2024","05:00",.441
"14/06/2024","05:15",.366
"14/06/2024","05:30",.284
"14/06/2024","05:45",.67
"14/06/2024","06:00",.127
"14/06/2024","06:15",.704
"14/06/2024","06:30",.298
"14/06/2024","06:45",.474
"14/06/2024","07:00",.824
"14/06/2024","07:15",.154
"14/06/2024","07:30",.697
"14/06/2024","07:45",.298
"14/06/2024","08:00",.092
"14/06/2024","08:15",.039
"14/06/2024","08:30",.052
"14/06/2024","08:45",.05
"14/06/2024","09:00",.047
"14/06/2024","09:15",.033
"14/06/2024","09:30",.05
"14/06/2024","09:45",.053
"14/06/2024","10:00",.051
"14/06/2024","10:15",.065
"14/06/2024","10:30",.77
"14/06/2024","10:45",1.006
"14/06/2024","11:00",.986
"14/06/2024","11:15",.98
"14/06/2024","11:30",.982
"14/06/2024","11:45",.979
"14/06/2024","12:00",.998
"14/06/2024","12:15",.406
"14/06/2024","12:30",.12
"14/06/2024","12:45",.137
"14/06/2024","13:00",.911
"14/06/2024","13:15",.843
"14/06/2024","13:30",.166
"14/06/2024","13:45",1.002
"14/06/2024","14:00",.149
"14/06/2024","14:15",1.055
"14/06/2024","14:30",.262
"14/06/2024","14:45",.921
"14/06/2024","15:00",.633
"14/06/2024","15:15",.291
"14/06/2024","15:30",1.109
"14/06/2024","15:45",1.06
"14/06/2024","16:00",.828
"14/06/2024","16:15",.173
"14/06/2024","16:30",1.207
"14/06/2024","16:45",.892
"14/06/2024","17:00",1.659
"14/06/2024","17:15",1.06
"14/06/2024","17:30",.284
"14/06/2024","17:45",.439
"14/06/2024","18:00",.323
"14/06/2024","18:15",.575
"14/06/2024","18:30",1.09
"14/06/2024","18:45",1.147
"14/06/2024","19:00",.251
"14/06/2024","19:15",.721
"14/06/2024","19:30",1.068
"14/06/2024","19:45",.601
"14/06/2024","20:00",1.358
"14/06/2024","20:15",1.409
"14/06/2024","20:30",1.19
"14/06/2024","20:45",1.652
"14/06/2024","21:00",.851
"14/06/2024","21:15",1.102
"14/06/2024","21:30",.331
"14/06/2024","21:45",.636
"14/06/2024","22:00",.669
"14/06/2024","22:15",.188
"14/06/2024","22:30",1.029
"14/06/2024","22:45",.995
"14/06/2024","23:00",.987
"14/06/2024","23:15",.965
"14/06/2024","23:30",.493
"14/06/2024","23:45",.958
"15/06/2024","00:00",.513
"15/06/2024","00:15",.98
"15/06/2024","00:30",.456
"15/06/2024","00:45",.967
"15/06/2024","01:00",.426
"15/06/2024","01:15",.929
"15/06/2024","01:30",.439
"15/06/2024","01:45",.618
"15/06/2024","02:00",.745
"15/06/2024","02:15",.445
"15/06/2024","02:30",.903
"15/06/2024","02:45",.351
"15/06/2024","03:00",.708
"15/06/2024","03:15",.649
"15/06/2024","03:30",.314
"15/06/2024","03:45",.827
"15/06/2024","04:00",.444
"15/06/2024","04:15",.438
"15/06/2024","04:30",.806
"15/06/2024","04:45",.382
"15/06/2024","05:00",.52
"15/06/2024","05:15",.703
"15/06/2024","05:30",.413
"15/06/2024","05:45",.677
"15/06/2024","06:00",.671
"15/06/2024","06:15",.361
"15/06/2024","06:30",.751
"15/06/2024","06:45",.655
"15/06/2024","07:00",.423
"15/06/2024","07:15",.344
"15/06/2024","07:30",.193
"15/06/2024","07:45",.183
"15/06/2024","08:00",.167
"15/06/2024","08:15",.16
"15/06/2024","08:30",.153
"15/06/2024","08:45",.145
"15/06/2024","09:00",.448
"15/06/2024","09:15",.21
"15/06/2024","09:30",.28
"15/06/2024","09:45",.381
"15/06/2024","10:00",.378
"15/06/2024","10:15",.501
"15/06/2024","10:30",.351
"15/06/2024","10:45",.298
"15/06/2024","11:00",.231
"15/06/2024","11:15",.505
"15/06/2024","11:30",.843
"15/06/2024","11:45",1.22
"15/06/2024","12:00",1.018
"15/06/2024","12:15",.7
"15/06/2024","12:30",.233
"15/06/2024","12:45",.428
"15/06/2024","13:00",.439
"15/06/2024","13:15",.624
"15/06/2024","13:30",.246
"15/06/2024","13:45",.671
"15/06/2024","14:00",.204
"15/06/2024","14:15",.605
"15/06/2024","14:30",.28
"15/06/2024","14:45",.531
"15/06/2024","15:00",.894
"15/06/2024","15:15",.818
"15/06/2024","15:30",.209
"15/06/2024","15:45",.735
"15/06/2024","16:00",.205
"15/06/2024","16:15",.222
"15/06/2024","16:30",.614
"15/06/2024","16:45",.478
"15/06/2024","17:00",.256
"15/06/2024","17:15",.687
"15/06/2024","17:30",.97
"15/06/2024","17:45",.46
"15/06/2024","18:00",.201
"15/06/2024","18:15",.046
"15/06/2024","18:30",.762
"15/06/2024","18:45",.66
"15/06/2024","19:00",.495
"15/06/2024","19:15",1.106
"15/06/2024","19:30",1.159
"15/06/2024","19:45",.863
"15/06/2024","20:00",.166
"15/06/2024","20:15",.886
"15/06/2024","20:30",.494
"15/06/2024","20:45",.493
"15/06/2024","21:00",.903
"15/06/2024","21:15",.157
"15/06/2024","21:30",.843
"15/06/2024","21:45",.474
"15/06/2024","22:00",.272
"15/06/2024","22:15",1.053
"15/06/2024","22:30",1.03
"15/06/2024","22:45",.993
"15/06/2024","23:00",.884
"15/06/2024","23:15",.121
"15/06/2024","23:30",.121
"15/06/2024","23:45",.797
"16/06/2024","00:00",.962
"16/06/2024","00:15",.95
"16/06/2024","00:30",.939
"16/06/2024","00:45",.928
"16/06/2024","01:00",.636
"16/06/2024","01:15",.743
"16/06/2024","01:30",.667
"16/06/2024","01:45",.76
"16/06/2024","02:00",.674
"16/06/2024","02:15",.663
"16/06/2024","02:30",.464
"16/06/2024","02:45",.853
"16/06/2024","03:00",.546
"16/06/2024","03:15",.452
"16/06/2024","03:30",.76
"16/06/2024","03:45",.625
"16/06/2024","04:00",.434
"16/06/2024","04:15",.627
"16/06/2024","04:30",.702
"16/06/2024","04:45",.42
"16/06/2024","05:00",.562
"16/06/2024","05:15",.715
"16/06/2024","05:30",.489
"16/06/2024","05:45",.528
"16/06/2024","06:00",.989
"16/06/2024","06:15",.477
"16/06/2024","06:30",.235
"16/06/2024","06:45",.134
"16/06/2024","07:00",.091
"16/06/2024","07:15",.044
"16/06/2024","07:30",.048
"16/06/2024","07:45",.056
"16/06/2024","08:00",.111
"16/06/2024","08:15",.059
"16/06/2024","08:30",.064
"16/06/2024","08:45",.058
"16/06/2024","09:00",.081
"16/06/2024","09:15",.072
"16/06/2024","09:30",.048
"16/06/2024","09:45",.092
"16/06/2024","10:00",.378
"16/06/2024","10:15",.116
"16/06/2024","10:30",.349
"16/06/2024","10:45",.75
"16/06/2024","11:00",.633
"16/06/2024","11:15",.34
"16/06/2024","11:30",.044
"16/06/2024","11:45",.047
"16/06/2024","12:00",.045
"16/06/2024","12:15",.063
"16/06/2024","12:30",.035
"16/06/2024","12:45",.04
"16/06/2024","13:00",.211
"16/06/2024","13:15",.995
"16/06/2024","13:30",1.001
"16/06/2024","13:45",.968
"16/06/2024","14:00",.992
"16/06/2024","14:15",1.153
"16/06/2024","14:30",1.135
"16/06/2024","14:45",.994
"16/06/2024","15:00",1.04
"16/06/2024","15:15",1.001
"16/06/2024","15:30",1.01
"16/06/2024","15:45",1.007
"16/06/2024","16:00",1.07
"16/06/2024","16:15",1.041
"16/06/2024","16:30",.996
"16/06/2024","16:45",1.176
"16/06/2024","17:00",1.161
"16/06/2024","17:15",.919
"16/06/2024","17:30",.171
"16/06/2024","17:45",.063
"16/06/2024","18:00",.075
"16/06/2024","18:15",.045
"16/06/2024","18:30",.049
"16/06/2024","18:45",.047
"16/06/2024","19:00",.05
"16/06/2024","19:15",.262
"16/06/2024","19:30",.36
"16/06/2024","19:45",.878
"16/06/2024","20:00",.21
"16/06/2024","20:15",.365
"16/06/2024","20:30",.491
"16/06/2024","20:45",.153
"16/06/2024","21:00",.587
"16/06/2024","21:15",.167
"16/06/2024","21:30",.539
"16/06/2024","21:45",.327
"16/06/2024","22:00",.363
"16/06/2024","22:15",.495
"16/06/2024","22:30",.16
"16/06/2024","22:45",.526
"16/06/2024","23:00",.327
"16/06/2024","23:15",.511
"16/06/2024","23:30",.317
"16/06/2024","23:45",.876
"17/06/2024","00:00",1.422
"17/06/2024","00:15",1.424
"17/06/2024","00:30",1.326
"17/06/2024","00:45",.842
"17/06/2024","01:00",.941
"17/06/2024","01:15",.471
"17/06/2024","01:30",.136
"17/06/2024","01:45",.494
"17/06/2024","02:00",.124
"17/06/2024","02:15",.441
"17/06/2024","02:30",.112
"17/06/2024","02:45",.495
"17/06/2024","03:00",.267
"17/06/2024","03:15",.319
"17/06/2024","03:30",.473
"17/06/2024","03:45",.117
"17/06/2024","04:00",.475
"17/06/2024","04:15",.132
"17/06/2024","04:30",.476
"17/06/2024","04:45",.261
"17/06/2024","05:00",.321
"17/06/2024","05:15",.373
"17/06/2024","05:30",.207
"17/06/2024","05:45",.512
"17/06/2024","06:00",.388
"17/06/2024","06:15",1.134
"17/06/2024","06:30",.948
"17/06/2024","06:45",.13
"17/06/2024","07:00",.137
"17/06/2024","07:15",.116
"17/06/2024","07:30",.103
"17/06/2024","07:45",.054
"17/06/2024","08:00",.045
"17/06/2024","08:15",.036
"17/06/2024","08:30",.08
"17/06/2024","08:45",.076
"17/06/2024","09:00",.076
"17/06/2024","09:15",.068
"17/06/2024","09:30",.075
"17/06/2024","09:45",.042
"17/06/2024","10:00",.059
"17/06/2024","10:15",.06
"17/06/2024","10:30",.055
"17/06/2024","10:45",.06
"17/06/2024","11:00",.083
"17/06/2024","11:15",.05
"17/06/2024","11:30",.051
"17/06/2024","11:45",.067
"17/06/2024","12:00",.053
"17/06/2024","12:15",.049
"17/06/2024","12:30",.051
"17/06/2024","12:45",.049
"17/06/2024","13:00",.087
"17/06/2024","13:15",1.026
"17/06/2024","13:30",.992
"17/06/2024","13:45",.558
"17/06/2024","14:00",.764
"17/06/2024","14:15",.421
"17/06/2024","14:30",.859
"17/06/2024","14:45",.748
"17/06/2024","15:00",.194
"17/06/2024","15:15",.606
"17/06/2024","15:30",.062
"17/06/2024","15:45",.048
"17/06/2024","16:00",.181
"17/06/2024","16:15",.446
"17/06/2024","16:30",.507
"17/06/2024","16:45",.153
"17/06/2024","17:00",.483
"17/06/2024","17:15",.224
"17/06/2024","17:30",.369
"17/06/2024","17:45",.537
"17/06/2024","18:00",.194
"17/06/2024","18:15",.175
"17/06/2024","18:30",.108
"17/06/2024","18:45",.143
"17/06/2024","19:00",.31
"17/06/2024","19:15",.159
"17/06/2024","19:30",.3
"17/06/2024","19:45",.925
"17/06/2024","20:00",1.038
"17/06/2024","20:15",.995
"17/06/2024","20:30",.727
"17/06/2024","20:45",.404
"17/06/2024","21:00",.187
"17/06/2024","21:15",.448
"17/06/2024","21:30",.248
"17/06/2024","21:45",.367
"17/06/2024","22:00",.419
"17/06/2024","22:15",.137
"17/06/2024","22:30",.422
"17/06/2024","22:45",.131
"17/06/2024","23:00",.425
"17/06/2024","23:15",.112
"17/06/2024","23:30",.414
"17/06/2024","23:45",.096
"18/06/2024","00:00",.43
"18/06/2024","00:15",.109
"18/06/2024","00:30",.31
"18/06/2024","00:45",.221
"18/06/2024","01:00",.11
"18/06/2024","01:15",.423
"18/06/2024","01:30",.106
"18/06/2024","01:45",.417
"18/06/2024","02:00",.106
"18/06/2024","02:15",.143
"18/06/2024","02:30",.355
"18/06/2024","02:45",.108
"18/06/2024","03:00",.401
"18/06/2024","03:15",.106
"18/06/2024","03:30",.223
"18/06/2024","03:45",.299
"18/06/2024","04:00",.096
"18/06/2024","04:15",.407
"18/06/2024","04:30",.104
"18/06/2024","04:45",.246
"18/06/2024","05:00",.253
"18/06/2024","05:15",.092
"18/06/2024","05:30",.4
"18/06/2024","05:45",.112
"18/06/2024","06:00",.344
"18/06/2024","06:15",.326
"18/06/2024","06:30",.394
"18/06/2024","06:45",.371
"18/06/2024","07:00",.199
"18/06/2024","07:15",.1
"18/06/2024","07:30",.056
"18/06/2024","07:45",.053
"18/06/2024","08:00",.076
"18/06/2024","08:15",.047
"18/06/2024","08:30",.067
"18/06/2024","08:45",.056
"18/06/2024","09:00",.087
"18/06/2024","09:15",.086
"18/06/2024","09:30",.065
"18/06/2024","09:45",.063
"18/06/2024","10:00",.054
"18/06/2024","10:15",.049
"18/06/2024","10:30",.058
"18/06/2024","10:45",.065
"18/06/2024","11:00",.057
"18/06/2024","11:15",.078
"18/06/2024","11:30",.046
"18/06/2024","11:45",.049
"18/06/2024","12:00",.047
"18/06/2024","12:15",.049
"18/06/2024","12:30",.047
"18/06/2024","12:45",.569
"18/06/2024","13:00",1.003
"18/06/2024","13:15",1.055
"18/06/2024","13:30",1.04
"18/06/2024","13:45",.912
"18/06/2024","14:00",.93
"18/06/2024","14:15",.928
"18/06/2024","14:30",.944
"18/06/2024","14:45",.935
"18/06/2024","15:00",.992
"18/06/2024","15:15",.967
"18/06/2024","15:30",.966
"18/06/2024","15:45",.961
"18/06/2024","16:00",.932
"18/06/2024","16:15",.843
"18/06/2024","16:30",.722
"18/06/2024","16:45",.747
"18/06/2024","17:00",.271
"18/06/2024","17:15",.04
"18/06/2024","17:30",.035
"18/06/2024","17:45",.053
"18/06/2024","18:00",.065
"18/06/2024","18:15",.056
"18/06/2024","18:30",.047
"18/06/2024","18:45",.035
"18/06/2024","19:00",.048
"18/06/2024","19:15",.048
"18/06/2024","19:30",.081
"18/06/2024","19:45",.507
"18/06/2024","20:00",.944
"18/06/2024","20:15",.229
"18/06/2024","20:30",.165
"18/06/2024","20:45",.57
"18/06/2024","21:00",.126
"18/06/2024","21:15",.529
"18/06/2024","21:30",.148
"18/06/2024","21:45",.548
"18/06/2024","22:00",.384
"18/06/2024","22:15",.311
"18/06/2024","22:30",.414
"18/06/2024","22:45",.927
"18/06/2024","23:00",.909
"18/06/2024","23:15",.898
"18/06/2024","23:30",.901
"18/06/2024","23:45",.661
"19/06/2024","00:00",.658
"19/06/2024","00:15",.562
"19/06/2024","00:30",.55
"19/06/2024","00:45",.676
"19/06/2024","01:00",.621
"19/06/2024","01:15",.649
"19/06/2024","01:30",.581
"19/06/2024","01:45",.552
"19/06/2024","02:00",.524
"19/06/2024","02:15",.517
"19/06/2024","02:30",.503
"19/06/2024","02:45",.495
"19/06/2024","03:00",.5
"19/06/2024","03:15",.528
"19/06/2024","03:30",.569
"19/06/2024","03:45",.498
"19/06/2024","04:00",.525
"19/06/2024","04:15",.486
"19/06/2024","04:30",.572
"19/06/2024","04:45",.483
"19/06/2024","05:00",.449
"19/06/2024","05:15",.554
"19/06/2024","05:30",.882
"19/06/2024","05:45",.878
"19/06/2024","06:00",.532
"19/06/2024","06:15",.917
"19/06/2024","06:30",.429
"19/06/2024","06:45",.128
"19/06/2024","07:00",.392
"19/06/2024","07:15",.141
"19/06/2024","07:30",.465
"19/06/2024","07:45",.1
"19/06/2024","08:00",.238
"19/06/2024","08:15",.35
"19/06/2024","08:30",.101
"19/06/2024","08:45",.089
"19/06/2024","09:00",.062
"19/06/2024","09:15",.069
"19/06/2024","09:30",.061
"19/06/2024","09:45",.054
"19/06/2024","10:00",.065
"19/06/2024","10:15",.066
"19/06/2024","10:30",.076
"19/06/2024","10:45",.423
"19/06/2024","11:00",.437
"19/06/2024","11:15",.362
"19/06/2024","11:30",.359
"19/06/2024","11:45",.366
"19/06/2024","12:00",.457
"19/06/2024","12:15",.332
"19/06/2024","12:30",.063
"19/06/2024","12:45",.074
"19/06/2024","13:00",.664
"19/06/2024","13:15",.959
"19/06/2024","13:30",.949
"19/06/2024","13:45",1.044
"19/06/2024","14:00",1.587
"19/06/2024","14:15",1.592
"19/06/2024","14:30",1.182
"19/06/2024","14:45",1.646
"19/06/2024","15:00",.479
"19/06/2024","15:15",.205
"19/06/2024","15:30",.712
"19/06/2024","15:45",.172
"19/06/2024","16:00",.803
"19/06/2024","16:15",.289
"19/06/2024","16:30",.782
"19/06/2024","16:45",.401
"19/06/2024","17:00",.208
"19/06/2024","17:15",.933
"19/06/2024","17:30",.145
"19/06/2024","17:45",.614
"19/06/2024","18:00",.49
"19/06/2024","18:15",.437
"19/06/2024","18:30",.644
"19/06/2024","18:45",.143
"19/06/2024","19:00",.829
"19/06/2024","19:15",.662
"19/06/2024","19:30",1.222
"19/06/2024","19:45",.969
"19/06/2024","20:00",.363
"19/06/2024","20:15",.607
"19/06/2024","20:30",.57
"19/06/2024","20:45",.12
"19/06/2024","21:00",.598
"19/06/2024","21:15",.406
"19/06/2024","21:30",.191
"19/06/2024","21:45",.587
"19/06/2024","22:00",.178
"19/06/2024","22:15",.614
"19/06/2024","22:30",.458
"19/06/2024","22:45",.948
"19/06/2024","23:00",.416
"19/06/2024","23:15",.702
"19/06/2024","23:30",.404
"19/06/2024","23:45",.643
"20/06/2024","00:00",.29
"20/06/2024","00:15",.773
"20/06/2024","00:30",.252
"20/06/2024","00:45",.572
"20/06/2024","01:00",.4
"20/06/2024","01:15",.489
"20/06/2024","01:30",.406
"20/06/2024","01:45",.442
"20/06/2024","02:00",.413
"20/06/2024","02:15",.455
"20/06/2024","02:30",.452
"20/06/2024","02:45",.519
"20/06/2024","03:00",.493
"20/06/2024","03:15",.436
"20/06/2024","03:30",.558
"20/06/2024","03:45",.333
"20/06/2024","04:00",.635
"20/06/2024","04:15",.229
"20/06/2024","04:30",.628
"20/06/2024","04:45",.486
"20/06/2024","05:00",.222
"20/06/2024","05:15",.637
"20/06/2024","05:30",.362
"20/06/2024","05:45",.222
"20/06/2024","06:00",1.019
"20/06/2024","06:15",.317
"20/06/2024","06:30",.171
"20/06/2024","06:45",.105
"20/06/2024","07:00",.101
"20/06/2024","07:15",.066
"20/06/2024","07:30",.086
"20/06/2024","07:45",.061
"20/06/2024","08:00",.068
"20/06/2024","08:15",.058
"20/06/2024","08:30",.048
"20/06/2024","08:45",.063
"20/06/2024","09:00",.116
"20/06/2024","09:15",.081
"20/06/2024","09:30",.098
"20/06/2024","09:45",.079
"20/06/2024","10:00",.074
"20/06/2024","10:15",.044
"20/06/2024","10:30",.057
"20/06/2024","10:45",.078
"20/06/2024","11:00",.093
"20/06/2024","11:15",.083
"20/06/2024","11:30",.9
"20/06/2024","11:45",.749
"20/06/2024","12:00",.763
"20/06/2024","12:15",.646
"20/06/2024","12:30",.286
"20/06/2024","12:45",.379
"20/06/2024","13:00",.087
"20/06/2024","13:15",.063
"20/06/2024","13:30",.073
"20/06/2024","13:45",.125
"20/06/2024","14:00",.107
"20/06/2024","14:15",.1
"20/06/2024","14:30",.119
"20/06/2024","14:45",.165
"20/06/2024","15:00",.085
"20/06/2024","15:15",.084
"20/06/2024","15:30",.06
"20/06/2024","15:45",.06
"20/06/2024","16:00",.337
"20/06/2024","16:15",1.014
"20/06/2024","16:30",.995
"20/06/2024","16:45",.974
"20/06/2024","17:00",.987
"20/06/2024","17:15",1.095
"20/06/2024","17:30",1.018
"20/06/2024","17:45",.987
"20/06/2024","18:00",.97
"20/06/2024","18:15",.967
"20/06/2024","18:30",.947
"20/06/2024","18:45",.689
"20/06/2024","19:00",.224
"20/06/2024","19:15",.972
"20/06/2024","19:30",1.005
"20/06/2024","19:45",.657
"20/06/2024","20:00",.422
"20/06/2024","20:15",.926
"20/06/2024","20:30",.492
"20/06/2024","20:45",.728
"20/06/2024","21:00",.721
"20/06/2024","21:15",.386
"20/06/2024","21:30",.942
"20/06/2024","21:45",.223
"20/06/2024","22:00",.903
"20/06/2024","22:15",.353
"20/06/2024","22:30",.614
"20/06/2024","22:45",.506
"20/06/2024","23:00",.527
"20/06/2024","23:15",.93
"20/06/2024","23:30",.918
"20/06/2024","23:45",.903
"21/06/2024","00:00",.885
"21/06/2024","00:15",.433
"21/06/2024","00:30",.917
"21/06/2024","00:45",.925
"21/06/2024","01:00",.462
"21/06/2024","01:15",.907
"21/06/2024","01:30",.62
"21/06/2024","01:45",.911
"21/06/2024","02:00",.537
"21/06/2024","02:15",.815
"21/06/2024","02:30",.537
"21/06/2024","02:45",.918
"21/06/2024","03:00",.503
"21/06/2024","03:15",.665
"21/06/2024","03:30",.709
"21/06/2024","03:45",.469
"21/06/2024","04:00",.675
"21/06/2024","04:15",.7
"21/06/2024","04:30",.488
"21/06/2024","04:45",.438
"21/06/2024","05:00",.757
"21/06/2024","05:15",.606
"21/06/2024","05:30",.454
"21/06/2024","05:45",.459
"21/06/2024","06:00",.498
"21/06/2024","06:15",.55
"21/06/2024","06:30",.632
"21/06/2024","06:45",.69
"21/06/2024","07:00",.457
"21/06/2024","07:15",.526
"21/06/2024","07:30",.134
"21/06/2024","07:45",.062
"21/06/2024","08:00",.048
"21/06/2024","08:15",.044
"21/06/2024","08:30",.031
"21/06/2024","08:45",.046
"21/06/2024","09:00",.062
"21/06/2024","09:15",.044
"21/06/2024","09:30",.048
"21/06/2024","09:45",.034
"21/06/2024","10:00",.043
"21/06/2024","10:15",.047
"21/06/2024","10:30",.044
"21/06/2024","10:45",.045
"21/06/2024","11:00",.031
"21/06/2024","11:15",.063
"21/06/2024","11:30",.049
"21/06/2024","11:45",.051
"21/06/2024","12:00",.06
"21/06/2024","12:15",.188
"21/06/2024","12:30",.162
"21/06/2024","12:45",.192
"21/06/2024","13:00",.479
"21/06/2024","13:15",.206
"21/06/2024","13:30",.493
"21/06/2024","13:45",1.686
"21/06/2024","14:00",1.142
"21/06/2024","14:15",.455
"21/06/2024","14:30",1.025
"21/06/2024","14:45",1.009
"21/06/2024","15:00",.501
"21/06/2024","15:15",.14
"21/06/2024","15:30",.364
"21/06/2024","15:45",.385
"21/06/2024","16:00",.72
"21/06/2024","16:15",.715
"21/06/2024","16:30",.336
"21/06/2024","16:45",.788
"21/06/2024","17:00",.399
"21/06/2024","17:15",1.008
"21/06/2024","17:30",.387
"21/06/2024","17:45",.538
"21/06/2024","18:00",.565
"21/06/2024","18:15",.401
"21/06/2024","18:30",.165
"21/06/2024","18:45",.523
"21/06/2024","19:00",.648
"21/06/2024","19:15",.758
"21/06/2024","19:30",.28
